idx,cakes_cupcakes_snack_cakes_score,candy_score,chips_pretzels_snacks_score,chocolate_score,cookies_biscuits_score,popcorn_peanuts_seeds_related_snacks_score
6830,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27332,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26180,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9431,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14096,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8147,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8615,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31534,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31478,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7516,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33960,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13379,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28541,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15237,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28551,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7765,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12494,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20619,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20238,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2717,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4268,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13803,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27341,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3685,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31712,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30332,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8426,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10617,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26385,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5928,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9551,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33264,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
999,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4801,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3957,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27359,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33257,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12769,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26221,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23639,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15638,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12055,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15495,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24235,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14945,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26332,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7317,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24244,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17859,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19340,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2904,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2146,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23790,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14810,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3286,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11728,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19294,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12254,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7553,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28478,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27930,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3343,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14228,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3298,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1952,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24745,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31074,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9372,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32699,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25733,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32500,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21675,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2984,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17991,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3261,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31685,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12386,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30540,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33825,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20309,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19619,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15739,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34164,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28894,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23928,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34079,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26090,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31149,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22210,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27539,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
134,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21134,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15751,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30351,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8678,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15471,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19405,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29295,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12012,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30530,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13149,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17415,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9479,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22226,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7165,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31177,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7565,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2192,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28449,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6771,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29793,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29632,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2648,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27323,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8914,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9833,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11990,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12339,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28161,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7436,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7668,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9566,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19627,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4088,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
18067,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9585,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8444,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21124,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34780,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29760,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20828,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28301,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33939,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11664,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7580,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3913,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13478,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14999,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29450,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31638,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17819,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1797,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32886,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27469,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11932,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34848,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4367,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
16178,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6822,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7164,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11139,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1247,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29597,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28942,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26865,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26632,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
221,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30172,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8567,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28078,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8519,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12577,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14720,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22551,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26595,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7128,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
986,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6225,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14868,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10296,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34122,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4790,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8323,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
67,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3123,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20573,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17631,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24035,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2564,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2921,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3128,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28549,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32962,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3567,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26534,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24245,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30512,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28466,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8365,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22936,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28245,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25742,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15227,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8612,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6392,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28433,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4381,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15758,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14633,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3447,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2472,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28516,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15381,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26716,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31722,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1174,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19676,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13995,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28759,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4627,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7857,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
590,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20489,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10447,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7593,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15364,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1006,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32671,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28552,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2707,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24628,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
12666,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25403,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10306,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26607,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9971,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19955,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
35070,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23645,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29025,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
18226,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29202,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34915,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
68,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1209,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19849,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21505,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4572,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19595,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31461,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8517,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23540,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13346,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
33773,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31031,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19946,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
320,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27523,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31633,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32862,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11003,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13992,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4806,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29419,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1251,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32855,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8151,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24215,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22961,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1664,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13263,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29971,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7026,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23548,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
27340,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28129,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2224,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20353,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22214,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3011,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31099,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29311,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8254,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4239,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
19256,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34896,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30122,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9901,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15959,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13644,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20077,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6224,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31082,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
32483,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31806,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22384,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
806,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34113,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22006,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25511,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20743,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22022,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29384,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2778,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2133,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1284,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8104,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10113,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6890,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7355,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22534,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25743,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31737,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5276,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6577,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
303,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20480,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14411,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
921,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15228,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4675,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2477,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8531,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1596,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
23187,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
7243,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
10336,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21180,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15972,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
17594,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29795,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
1563,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
30370,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
14806,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
31950,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
5419,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13315,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3136,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28246,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34078,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
8845,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9559,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
28306,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
6636,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
11568,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26908,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
21501,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13685,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3481,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15118,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
4873,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24458,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
13091,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20318,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
15229,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34133,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
20594,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34919,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
22004,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
2521,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
3849,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
29374,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
25697,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
24462,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
26955,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
9852,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
34459,0.21313693,0.051864073,0.034507845,0.040411513,0.35490745,0.3051722
